URI,URILabel,comURI
http://www.wikidata.org/entity/Q22078222,Newlight Technologies,http://newlight.com/
http://www.wikidata.org/entity/Q30285838,NewLink Genetics (United States),
http://www.wikidata.org/entity/Q17562023,NewMarket Corporation,http://www.newmarket.com/
http://www.wikidata.org/entity/Q30290662,Newomics (United States),
http://www.wikidata.org/entity/Q64142195,NewPath Learning (United States),https://www.newpathlearning.com/
http://www.wikidata.org/entity/Q30298136,Newport (United States),http://www.newport.com/
http://www.wikidata.org/entity/Q30296830,Newport Coachworks (United States),http://www.newportcoachworks.com/
http://www.wikidata.org/entity/Q64142196,Newport Sensors (United States),http://www.newportsensors.com/
http://www.wikidata.org/entity/Q7019023,Newport Television,
http://www.wikidata.org/entity/Q65084181,Newport Trust,https://www.newportgroup.com/trust-services/
http://www.wikidata.org/entity/Q30266809,Newron Pharmaceuticals (United States),http://www.newron.com/en
http://www.wikidata.org/entity/Q14289857,News Corp,https://newscorp.com/
http://www.wikidata.org/entity/Q185278,News Corporation,http://www.newscorp.com
http://www.wikidata.org/entity/Q7019419,News Media Corporation,http://www.newsmediacorporation.com/
http://www.wikidata.org/entity/Q7019165,News-Press & Gazette Company,http://www.npgco.com
http://www.wikidata.org/entity/Q7019222,NewsGator Technologies,http://www.sitrion.com/
http://www.wikidata.org/entity/Q11991273,Newsmax Media,http://newsmax.com
http://www.wikidata.org/entity/Q5404566,Newsweek Media Group,http://www.newsweekgroup.com/
http://www.wikidata.org/entity/Q48004150,Newswire Network,https://newswire.net/
http://www.wikidata.org/entity/Q64142200,Newtec Services Group (United States),https://newtecsgi.com/
http://www.wikidata.org/entity/Q3875172,NewTek,http://www.newtek.com
http://www.wikidata.org/entity/Q30259070,Newton Energy Group (United States),http://www.newton-energy.com/
http://www.wikidata.org/entity/Q30283827,Newton Labs (United States),http://www.newtonlabs.com/
http://www.wikidata.org/entity/Q30283831,Newton Scientific Incorporation (United States),http://www.newtonscientificinc.com/
http://www.wikidata.org/entity/Q7020360,Newton Software,http://www.newtonsoftware.com/
http://www.wikidata.org/entity/Q30273335,Nexans (United States),http://www.nexans.us/eservice/Navigate.nx?navigationId=-26&CZ=US&language=en_US&urlDisplay=Nexans_USA
http://www.wikidata.org/entity/Q1053326,NexGen,http://www.nexgen.com/
http://www.wikidata.org/entity/Q64142167,NexGen Composites (United States),https://nexgencomposites.com/
http://www.wikidata.org/entity/Q17091721,NexGen Storage,
http://www.wikidata.org/entity/Q64142173,Nexgenia (United States),http://www.nexgeniacorp.com/
http://www.wikidata.org/entity/Q30281303,Nexgenix Pharmaceuticals (United States),
http://www.wikidata.org/entity/Q30288362,NexImmune (United States),
http://www.wikidata.org/entity/Q43895835,Nexmatix (United States),http://nexmatix.com/
http://www.wikidata.org/entity/Q64142176,Nexogen (United States),http://nexogentech.com
http://www.wikidata.org/entity/Q7020945,Next,http://www.dynacraftbike.com/
http://www.wikidata.org/entity/Q30298288,Next Century Corporation (United States),https://www.nextcentury.com/
http://www.wikidata.org/entity/Q308993,"NeXT Computer, Inc.",
http://www.wikidata.org/entity/Q30271863,Next Dimension Technologies (United States),http://www.nextdimensiontech.com/
http://www.wikidata.org/entity/Q64142180,Next Energy Technologies (United States),https://nextenergy.tech/
http://www.wikidata.org/entity/Q41568635,Next Generation Technology (United States),http://ngtechinc.com/
http://www.wikidata.org/entity/Q55873057,Next IT,http://nextit.com/
http://www.wikidata.org/entity/Q65083085,NEXT Trucking,http://www.nexttrucking.com/
http://www.wikidata.org/entity/Q1816104,NexTag,http://www.nextag.com/
http://www.wikidata.org/entity/Q30284035,NexTalk (United States),
http://www.wikidata.org/entity/Q16957707,NextCard,
http://www.wikidata.org/entity/Q30283834,NexTech Materials (United States),http://nexceris.com/news/nextech-materials/
http://www.wikidata.org/entity/Q17071758,Nextel Communications,
http://www.wikidata.org/entity/Q30298290,NextGen Aeronautics (United States),http://www.nextgenaeronautics.com/
http://www.wikidata.org/entity/Q52842773,NextGen Federal Systems (United States),https://www.nextgenfed.com
http://www.wikidata.org/entity/Q69060002,Nextgov,https://www.nextgov.com/
http://www.wikidata.org/entity/Q7020858,NexTier Bank,http://www.thebank.com
http://www.wikidata.org/entity/Q30290680,NextInput (United States),
http://www.wikidata.org/entity/Q7021252,Nextpage,http://www.nextpage.com
http://www.wikidata.org/entity/Q7021302,Nexus Audio Recording Studio,
http://www.wikidata.org/entity/Q30298294,Neya Systems (United States),http://neyasystems.com/
http://www.wikidata.org/entity/Q7021712,Nfinity Athletic Corporation,http://nfinity.com/
http://www.wikidata.org/entity/Q47518940,NGCodec,https://ngcodec.com
http://www.wikidata.org/entity/Q30290695,NGimat (United States),http://www.ngimat.com/
http://www.wikidata.org/entity/Q30288370,NGM Biopharmaceuticals (United States),
http://www.wikidata.org/entity/Q6953976,NGP VAN,
http://www.wikidata.org/entity/Q64142185,NHanced Semiconductors (United States),https://nhanced-semi.com/
http://www.wikidata.org/entity/Q1526951,"NHS, Inc.",http://www.nhs-inc.com/
http://www.wikidata.org/entity/Q30267537,Nhu Energy (United States),http://www.nhuenergy.com/
http://www.wikidata.org/entity/Q30290699,Niadyne Pharma (United States),
http://www.wikidata.org/entity/Q12064059,Niagara Conservation,http://www.niagaracorp.com
http://www.wikidata.org/entity/Q30290702,Niagara Scientific Products (United States),
http://www.wikidata.org/entity/Q30297287,Nian-Crae (United States),http://wp1.niancrae.com/
http://www.wikidata.org/entity/Q17114312,NIC Inc.,http://www.egov.com
http://www.wikidata.org/entity/Q16956858,Nicholas Financial,
http://www.wikidata.org/entity/Q7024917,Nicholas-Beazley Airplane Company,
http://www.wikidata.org/entity/Q7026667,Nicira,
http://www.wikidata.org/entity/Q570910,Nickelodeon Animation Studio,http://nickanimationstudio.com/
http://www.wikidata.org/entity/Q30298299,Nico Technologies (United States),http://www.nico-technologies.com/
http://www.wikidata.org/entity/Q30298303,Nielsen Engineering & Research (United States),http://www.nearinc.com/
http://www.wikidata.org/entity/Q7031613,Nielsen Norman Group,http://www.nngroup.com
http://www.wikidata.org/entity/Q7031649,Niemann Foods,
http://www.wikidata.org/entity/Q7033812,Nighthawk Custom,
http://www.wikidata.org/entity/Q7033184,"NightRiders, Incorporated",
http://www.wikidata.org/entity/Q18154768,Nik Software,https://nikcollection.dxo.com/
http://www.wikidata.org/entity/Q7034610,Nik-O-Lok Company,http://www.nikolok.com
http://www.wikidata.org/entity/Q483915,Nike,https://nikeinc.com/
http://www.wikidata.org/entity/Q483915,Nike,https://www.nike.com
http://www.wikidata.org/entity/Q30273373,Nikon (United States),http://www.nikonusa.com/en/index.page
http://www.wikidata.org/entity/Q64142189,Nima (United States),https://nimasensor.com/
http://www.wikidata.org/entity/Q7037563,Niman Ranch,http://www.nimanranch.com
http://www.wikidata.org/entity/Q64153294,Nimbata,https://www.nimbata.com
http://www.wikidata.org/entity/Q64142191,Nimbic Systems (United States),http://www.nimbicsystems.com
http://www.wikidata.org/entity/Q64142194,Nimbis Services (United States),https://nimbisservices.com/
http://www.wikidata.org/entity/Q7037614,Nimble Storage,
http://www.wikidata.org/entity/Q30253664,Nimbus Landscape Materials,http://www.nimbuslandscapematerials.com/
http://www.wikidata.org/entity/Q7038447,Nine Technology,http://www.ninetechnology.com/
http://www.wikidata.org/entity/Q7038456,Nine West,http://www.ninewest.com/
http://www.wikidata.org/entity/Q50038032,NinePoint Medical (United States),http://www.ninepointmedical.com/
http://www.wikidata.org/entity/Q20651008,Nintendo of America,http://www.nintendo.com
http://www.wikidata.org/entity/Q3877253,Nintendo Technology Development,
http://www.wikidata.org/entity/Q47527018,Nion Company,http://nion.com/
http://www.wikidata.org/entity/Q30297706,Niowave (United States),http://www.niowaveinc.com/
http://www.wikidata.org/entity/Q29123293,Nippon Sheet Glass (United States),http://www.nsg.com/en/
http://www.wikidata.org/entity/Q30265453,Nirvana Sciences (United States),http://nirvanasciences.com/
http://www.wikidata.org/entity/Q30283854,Nitek (United States),
http://www.wikidata.org/entity/Q30286034,Nitrate Elimination Company (United States),
http://www.wikidata.org/entity/Q30266662,Nitride Crystals (United States),http://www.nitride-crystals.com/
http://www.wikidata.org/entity/Q15262404,Nittany Furnace,
http://www.wikidata.org/entity/Q30254997,Nitto (United States),
http://www.wikidata.org/entity/Q30289043,NJ International (United States),
http://www.wikidata.org/entity/Q30288068,NKT Therapeutics (United States),
http://www.wikidata.org/entity/Q64142205,NLA Diagnostics (United States),http://nladiagnostics.com/
http://www.wikidata.org/entity/Q6954695,nLight,http://www.nlight.net/
http://www.wikidata.org/entity/Q30298315,Nlogic (United States),http://www.nlogic.com/
http://www.wikidata.org/entity/Q61931637,NMAS Group (United States),http://www.nmas.com/
http://www.wikidata.org/entity/Q5949868,No Fear,http://www.nofear.com
http://www.wikidata.org/entity/Q7044200,No Frills Supermarkets,
http://www.wikidata.org/entity/Q7044399,No Magic,http://www.nomagic.com/
http://www.wikidata.org/entity/Q43894995,Nobilis Therapeutics (United States),http://www.nobilistx.com/
http://www.wikidata.org/entity/Q30282984,Noble (United States),
http://www.wikidata.org/entity/Q17109774,Noble Health Alliance,http://noblehealthalliance.com
http://www.wikidata.org/entity/Q7045871,Noblis,http://www.noblis.org/
http://www.wikidata.org/entity/Q25245492,NOCO,https://no.co
http://www.wikidata.org/entity/Q16258056,Nocona Athletic Goods Company,http://nokona.com
http://www.wikidata.org/entity/Q64142207,Nocturnal Product Development (United States),https://www.nocturnalpd.com
http://www.wikidata.org/entity/Q30288090,Nodality (United States),
http://www.wikidata.org/entity/Q64142208,Noddle (United States),https://noddle.io/
http://www.wikidata.org/entity/Q30290774,Nohms Technologies (United States),
http://www.wikidata.org/entity/Q30298319,Noisecom (United States),http://www.noisecom.com/
http://www.wikidata.org/entity/Q30298320,Nokomis (United States),http://www.nokomisinc.com/
http://www.wikidata.org/entity/Q18712464,Nomad Goods,https://www.hellonomad.com
http://www.wikidata.org/entity/Q17083806,Nominum,http://www.nominum.com
http://www.wikidata.org/entity/Q3823199,Non-Linear Systems,
http://www.wikidata.org/entity/Q43896890,Non-Surgical Orthopaedics (United States),https://www.lowbackpain.com/
http://www.wikidata.org/entity/Q30265454,Nonagen Bioscience (United States),http://www.nonagen.com/
http://www.wikidata.org/entity/Q30264100,Nonin Medical (United States),http://www.nonin.com/
http://www.wikidata.org/entity/Q64142213,NonInvasive Technologies (United States),http://noninvasivetech.com
http://www.wikidata.org/entity/Q64142214,Nonlinear Control Strategies (United States),https://www.nlcstr.com/
http://www.wikidata.org/entity/Q20858161,Nonprofits Insurance Alliance Group,http://insurancefornonprofits.org
http://www.wikidata.org/entity/Q7049670,Noodle Kidoodle,
http://www.wikidata.org/entity/Q64142219,Noom (United States),https://www.noom.com/#/
http://www.wikidata.org/entity/Q7049950,Nooter/Eriksen,http://www.ne.com
http://www.wikidata.org/entity/Q19880954,Nootrobox,https://nootrobox.com/
http://www.wikidata.org/entity/Q30290805,Norac Pharma (United States),
http://www.wikidata.org/entity/Q7050733,Nordic Windpower,
http://www.wikidata.org/entity/Q1998662,Nordson Corporation,http://www.nordson.com/de-de/pages/home.aspx
http://www.wikidata.org/entity/Q1998948,Nordyke Marmon & Company,
http://www.wikidata.org/entity/Q30289793,NORESCO (United States),
http://www.wikidata.org/entity/Q14709128,Norm Thompson Outfitters,http://www.normthompson.com/
http://www.wikidata.org/entity/Q7053150,Norms Restaurants,http://www.normsrestaurants.com
http://www.wikidata.org/entity/Q25399665,Norris Brothers Entertainment,
http://www.wikidata.org/entity/Q644961,Norris Locomotive Works,
http://www.wikidata.org/entity/Q30343833,Nortel (United States),
http://www.wikidata.org/entity/Q2000354,North American Arms,http://northamericanarms.com/
http://www.wikidata.org/entity/Q751979,North American Bus Industries,http://www.nabusind.com/
http://www.wikidata.org/entity/Q7053793,North American Islamic Trust,http://www.nait.net/
http://www.wikidata.org/entity/Q13031797,North American Rockwell,
http://www.wikidata.org/entity/Q17083902,North Brothers Manufacturing Company,
http://www.wikidata.org/entity/Q17109888,North Carolina Mutual Life Insurance Company,http://www.ncmutuallife.com
http://www.wikidata.org/entity/Q7054562,North Carolina National Bank,
http://www.wikidata.org/entity/Q7055374,North Fork Bank,http://www.northforkbank.com:80/home.asp
http://www.wikidata.org/entity/Q77353850,North Safety Products Development and Manufacturing Team,
http://www.wikidata.org/entity/Q3308417,North Star Computers,
http://www.wikidata.org/entity/Q64142225,North Star Scientific (United States),http://www.nsshawaii.com/
http://www.wikidata.org/entity/Q17072102,North Valley Bancorp,http://www.northvalleybank.com
http://www.wikidata.org/entity/Q17040031,North-West College,
http://www.wikidata.org/entity/Q7057831,Northeast Bank,http://www.northeastbank.com
http://www.wikidata.org/entity/Q7057836,Northeast Boating Magazine,
http://www.wikidata.org/entity/Q3344196,Northeast Power Coordinating Council,http://www.npcc.org/
http://www.wikidata.org/entity/Q64142228,Northeast Semiconductor (United States),http://www.northeastsemiconductor.com/
http://www.wikidata.org/entity/Q30258972,Northeastern Regional Association of Coastal and Ocean Observing Systems (United States),
http://www.wikidata.org/entity/Q7058090,Northern,
http://www.wikidata.org/entity/Q17012679,Northern Christian Radio,http://www.promisefm.com/
http://www.wikidata.org/entity/Q64142231,Northern Microdesign (United States),http://www.nmicrodesign.com/
http://www.wikidata.org/entity/Q7058778,Northern New England Telephone Operations,http://www.fairpoint.com/
http://www.wikidata.org/entity/Q7058893,Northern Radio of Michigan,
http://www.wikidata.org/entity/Q7058996,Northern States Power Company,
